,80,9d,5c,6c,fc,1b,27,2d,31
Test 520,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,9d,5c,6c,fc,1b,27,67,31
Test 521,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,9d,5c,6c,fc,1b,27,67,31
Test 522,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,9d,5c,6c,fc,1b,27,67,31
Test 523,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,9d,5c,6c,fc,1b,27,67,31
Test 524,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,6,5c,6c,fc,1b,27,67,31
Test 525,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,6,14,6c,fc,1b,27,67,31
Test 526,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,6,1a,6c,fc,1b,27,67,31
Test 527,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,6,1a,6c,fc,1b,27,55,31
Test 528,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,6c,fc,1b,27,55,31
Test 529,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,6c,fc,1b,27,55,31
Test 530,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,6c,fc,1b,27,55,31
Test 531,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,6,1a,37,fc,1b,27,55,31
Test 532,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 533,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 534,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 535,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 536,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 537,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,1a,37,fc,1b,27,55,31
Test 538,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,6,bd,37,fc,1b,27,55,31
Test 539,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6,bd,37,fc,1b,27,55,31
Test 540,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,6,bd,37,2c,1b,27,55,31
Test 541,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,91,bd,37,2c,1b,27,55,31
Test 542,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,91,bd,37,2c,1b,87,55,31
Test 543,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,91,21,37,2c,1b,87,55,31
Test 544,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,91,21,37,2c,1b,87,55,31
Test 545,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,91,21,37,2c,1b,87,55,31
Test 546,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,91,21,37,2c,1b,87,55,31
Test 547,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,91,21,37,8f,1b,87,55,31
Test 548,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,51,21,37,8f,1b,87,55,31
Test 549,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,51,21,37,8f,1b,87,55,31
Test 550,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,51,21,37,8f,1b,87,55,31
Test 551,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,11,21,37,8f,1b,87,55,31
Test 552,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,55,31
Test 553,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,55,31
Test 554,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,55,31
Test 555,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,55,31
Test 556,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,55,31
Test 557,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,11,21,37,8f,1b,87,2b,31
Test 558,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,11,21,37,8f,1b,87,46,31
Test 559,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,1b,87,46,31
Test 560,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,11,21,37,8f,c7,87,46,31
Test 561,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,c7,87,46,31
Test 562,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,11,21,37,8f,c7,87,46,f4
Test 563,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,c7,87,46,f4
Test 564,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,11,21,37,8f,c7,87,46,f4
Test 565,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,18,21,37,8f,c7,87,46,f4
Test 566,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,37,8f,c7,87,46,f4
Test 567,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,18,21,37,8f,c7,87,2a,f4
Test 568,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,18,21,37,8f,a4,87,2a,f4
Test 569,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,37,8f,a4,87,2a,f4
Test 570,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,18,21,f3,8f,a4,87,2a,f4
Test 571,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,18,21,88,8f,a4,87,2a,f4
Test 572,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,18,21,88,8f,b9,87,2a,f4
Test 573,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,88,8f,b9,87,2a,f4
Test 574,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,18,21,88,8f,92,87,2a,f4
Test 575,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,18,21,88,8f,92,87,69,f4
Test 576,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,88,8f,92,87,69,f4
Test 577,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,88,8f,92,87,69,f4
Test 578,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,18,21,88,8f,92,30,69,f4
Test 579,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,88,8f,92,30,69,f4
Test 580,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,18,21,88,8f,92,30,69,f4
Test 581,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,18,21,88,8f,92,e9,69,f4
Test 582,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,71,21,88,8f,92,e9,69,f4
Test 583,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,8f,92,e9,69,f4
Test 584,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,71,21,88,8f,5,e9,69,f4
Test 585,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,8f,5,e9,69,f4
Test 586,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,8f,5,e9,69,f4
Test 587,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,8f,5,e9,69,f4
Test 588,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,71,21,88,15,5,e9,69,f4
Test 589,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,71,21,88,15,5,e9,69,1f
Test 590,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,15,5,e9,69,1f
Test 591,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,15,5,e9,69,1f
Test 592,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,15,5,e9,69,1f
Test 593,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,71,21,88,15,5,e9,69,ae
Test 594,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,15,5,e9,69,ae
Test 595,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,15,5,e9,69,ae
Test 596,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,71,21,88,75,5,e9,69,ae
Test 597,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,75,5,e9,69,ae
Test 598,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,71,21,88,75,5,e9,69,ae
Test 599,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,6a,21,88,75,5,e9,69,ae
Test 600,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,6a,21,e6,75,5,e9,69,ae
Test 601,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,6a,21,e6,75,5,e9,69,ae
Test 602,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,d5,21,e6,75,5,e9,69,ae
Test 603,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,d5,21,e6,75,5,e9,69,92
Test 604,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,e6,75,5,e9,69,92
Test 605,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,e6,75,5,e9,69,92
Test 606,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,e6,75,5,e9,69,92
Test 607,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,21,e6,75,5,e9,b5,92
Test 608,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,d5,21,e6,3,5,e9,b5,92
Test 609,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,e6,3,5,e9,b5,92
Test 610,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,e6,3,5,e9,b5,92
Test 611,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,d5,21,18,3,5,e9,b5,92
Test 612,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,d5,21,18,3,5,30,b5,92
Test 613,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,d5,21,18,3,5,34,b5,92
Test 614,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,3,5,34,b5,92
Test 615,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,3,5,34,b5,92
Test 616,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,3,5,34,b5,92
Test 617,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,d5,21,18,3,5,62,b5,92
Test 618,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,3,5,62,b5,92
Test 619,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,3,5,62,b5,92
Test 620,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,d5,21,18,fc,5,62,b5,92
Test 621,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,21,18,fc,5,62,d6,92
Test 622,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,d6,92
Test 623,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,d6,92
Test 624,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,d6,92
Test 625,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,21,18,fc,5,62,54,92
Test 626,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,54,92
Test 627,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,54,92
Test 628,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,54,92
Test 629,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,62,54,92
Test 630,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,d5,21,18,fc,5,6a,54,92
Test 631,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,6a,54,92
Test 632,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,21,18,fc,5,6a,61,92
Test 633,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,21,18,fc,5,6a,61,92
Test 634,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,d5,4e,18,fc,5,6a,61,92
Test 635,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,4e,18,fc,5,6a,61,92
Test 636,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,4e,18,fc,5,6a,c9,92
Test 637,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,d5,4e,18,fc,5,6a,c9,92
Test 638,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,d5,4e,18,fc,5,6a,e1,92
Test 639,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,d5,4e,18,fc,28,6a,e1,92
Test 640,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,c1,4e,18,fc,28,6a,e1,92
Test 641,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,c1,4e,18,fc,28,6a,e1,92
Test 642,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,c1,4e,18,d7,28,6a,e1,92
Test 643,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,c1,4e,18,d7,51,6a,e1,92
Test 644,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,c1,4e,18,d7,51,6a,e1,92
Test 645,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,c1,4e,18,d7,51,6a,76,92
Test 646,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,bf,4e,18,d7,51,6a,76,92
Test 647,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,bf,4e,18,d7,6c,6a,76,92
Test 648,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,bf,4e,18,d7,6c,6a,76,92
Test 649,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,cf,4e,18,d7,6c,6a,76,92
Test 650,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,cf,4e,5a,d7,6c,6a,76,92
Test 651,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 652,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 653,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 654,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 655,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 656,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 657,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 658,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 659,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 660,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,cf,4e,5a,d7,6c,6a,76,92
Test 661,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,cf,4e,5a,d7,c2,6a,76,92
Test 662,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,cf,4e,5a,b6,c2,6a,76,92
Test 663,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,48,4e,5a,b6,c2,6a,76,92
Test 664,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,4e,5a,b6,c2,6a,76,92
Test 665,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,48,cf,5a,b6,c2,6a,76,92
Test 666,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,48,cf,5a,de,c2,6a,76,92
Test 667,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,cf,5a,de,c2,6a,76,92
Test 668,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,cf,5a,de,c2,6a,76,92
Test 669,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,48,cf,5a,de,b8,6a,76,92
Test 670,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,48,cf,5a,de,b8,6a,14,92
Test 671,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,40,48,a1,5a,de,b8,6a,14,92
Test 672,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5a,de,b8,6a,14,92
Test 673,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5a,de,b8,6a,14,92
Test 674,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5a,de,b8,6a,14,92
Test 675,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,48,a1,5a,ca,b8,6a,14,92
Test 676,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5a,ca,b8,6a,14,92
Test 677,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5a,ca,b8,6a,14,92
Test 678,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,48,a1,a7,ca,b8,6a,14,92
Test 679,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,48,a1,5,ca,b8,6a,14,92
Test 680,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,5,ca,b8,6a,14,92
Test 681,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,48,a1,36,ca,b8,6a,14,92
Test 682,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,36,ca,b8,6a,14,92
Test 683,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,48,a1,36,68,b8,6a,14,92
Test 684,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,48,a1,36,68,b8,6a,9f,92
Test 685,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,48,a1,36,68,b8,6a,9f,65
Test 686,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,48,a1,36,68,d3,6a,9f,65
Test 687,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,48,a1,36,68,d3,6a,f7,65
Test 688,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,48,a1,36,68,d3,6a,f7,65
Test 689,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,3e,a1,36,68,d3,6a,f7,65
Test 690,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,3e,a1,36,68,d3,6a,f7,65
Test 691,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,3e,a1,36,68,89,6a,f7,65
Test 692,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,3e,a1,36,68,89,6a,f7,37
Test 693,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,3e,a1,36,68,93,6a,f7,37
Test 694,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,3e,a1,36,68,1,6a,f7,37
Test 695,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,3e,a1,36,68,1,b,f7,37
Test 696,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,3e,a1,36,68,1,b,f7,37
Test 697,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,80,35,a1,36,68,1,b,f7,37
Test 698,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,35,a1,36,68,c5,b,f7,37
Test 699,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,35,a1,36,68,c5,a5,f7,37
Test 700,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,a5,f7,37
Test 701,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,a5,f7,37
Test 702,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,4,35,a1,36,68,c5,84,f7,37
Test 703,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,84,f7,37
Test 704,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,84,f7,37
Test 705,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,84,f7,37
Test 706,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,c5,84,f7,37
Test 707,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,8,35,a1,36,68,48,84,f7,37
Test 708,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,48,84,f7,37
Test 709,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,36,68,48,84,f7,37
Test 710,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,20,35,a1,ec,68,48,84,f7,37
Test 711,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,68,48,84,f7,37
Test 712,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,10,35,a1,ec,a4,48,84,f7,37
Test 713,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,37
Test 714,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,37
Test 715,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,37
Test 716,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,1,35,a1,ec,a4,48,84,f7,7c
Test 717,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,7c
Test 718,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,7c
Test 719,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,7c
Test 720,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,f7,7c
Test 721,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,2,35,a1,ec,a4,48,84,81,7c
Test 722,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
,0,35,a1,ec,a4,48,84,81,7c
Test 723,DECODE 3-8,Register0,Register1,Register2,Register3,Register4,Register5,Register6,Register7
